chr	site	strand	count
chrXII	452499	-	98
chrXII	452500	-	472
chrXII	452501	-	128
chrXII	452502	-	759
chrXII	452503	-	768
chrXII	452504	-	713
chrXII	452505	-	1334
chrXII	452506	-	453
chrXII	452507	+	6
chrXII	452507	-	1934
chrXII	452508	-	817
chrXII	452509	+	1
chrXII	452509	-	622
chrXII	452510	-	578
chrXII	452511	-	151
chrXII	452512	-	100
chrXII	452513	-	75
chrXII	452514	-	182
chrXII	452515	-	497
chrXII	452516	+	1
chrXII	452516	-	1007
chrXII	452517	-	302
chrXII	452518	+	1
chrXII	452518	-	1002
chrXII	452519	-	312
chrXII	452520	-	142
chrXII	452521	-	225
chrXII	452522	-	221
chrXII	452523	-	114
chrXII	452524	-	99
chrXII	452525	-	209
chrXII	452526	+	2
chrXII	452526	-	148
chrXII	452527	+	4
chrXII	452527	-	567
chrXII	452528	+	2
chrXII	452528	-	1076
chrXII	452529	-	1109
chrXII	452530	-	319
chrXII	452531	-	2002
chrXII	452532	-	136
chrXII	452533	-	386
chrXII	452534	-	819
chrXII	452535	-	192
chrXII	452536	-	709
chrXII	452537	-	674
chrXII	452538	-	656
chrXII	452539	-	1099
chrXII	452540	-	1999
chrXII	452541	-	2933
chrXII	452542	-	7118
chrXII	452543	+	3
chrXII	452543	-	4713
chrXII	452544	-	1111
chrXII	452545	-	7624
chrXII	452546	+	1
chrXII	452546	-	4540
chrXII	452547	+	1
chrXII	452547	-	2482
chrXII	452548	+	4
chrXII	452548	-	34066
chrXII	452549	+	1
chrXII	452549	-	2560
chrXII	452550	+	2
chrXII	452550	-	2478
chrXII	452551	-	2970
chrXII	452552	+	13
chrXII	452552	-	5870
chrXII	452553	+	8
chrXII	452553	-	1373
chrXII	452554	+	1
chrXII	452554	-	5252
chrXII	452555	-	6511
chrXII	452556	-	2222
chrXII	452557	+	6
chrXII	452557	-	7720
chrXII	452558	-	2952
chrXII	452559	-	1960
chrXII	452560	+	1
chrXII	452560	-	1290
chrXII	452561	-	2884
chrXII	452562	+	1
chrXII	452562	-	1601
chrXII	452563	+	1
chrXII	452563	-	1299
chrXII	452564	-	5147
chrXII	452565	+	2
chrXII	452565	-	1047
chrXII	452566	+	1
chrXII	452566	-	3525
chrXII	452567	-	2468
chrXII	452568	+	1
chrXII	452568	-	1459
chrXII	452569	-	4774
chrXII	452570	+	4
chrXII	452570	-	2814
chrXII	452571	-	4394
chrXII	452572	+	9
chrXII	452572	-	5772
chrXII	452573	-	1420
chrXII	452574	-	3480
chrXII	452575	+	6
chrXII	452575	-	1226
chrXII	452576	-	1949
chrXII	452577	+	3
chrXII	452577	-	2057
chrXII	452578	-	2784
chrXII	452579	-	6376
chrXII	452580	-	1846
chrXII	452581	+	1
chrXII	452581	-	1070
chrXII	452582	+	2
chrXII	452582	-	5353
chrXII	452583	+	1
chrXII	452583	-	1576
chrXII	452584	-	5853
chrXII	452585	+	3
chrXII	452585	-	77203
chrXII	452586	-	6828
chrXII	452587	+	4
chrXII	452587	-	34242
chrXII	452588	-	19589
chrXII	452589	-	5436
chrXII	452590	+	3
chrXII	452590	-	44505
chrXII	452591	+	10
chrXII	452591	-	2649
chrXII	452592	+	11
chrXII	452592	-	4344
chrXII	452593	-	8203
chrXII	452594	-	29850
chrXII	452595	-	12528
chrXII	452596	+	7
chrXII	452596	-	40206
chrXII	452597	-	10968
chrXII	452598	+	2
chrXII	452598	-	6559
chrXII	452599	+	1
chrXII	452599	-	11053
chrXII	452600	+	1
chrXII	452600	-	22686
chrXII	452601	-	14621
chrXII	452602	-	47963
chrXII	452603	-	20191
chrXII	452604	-	6285
chrXII	452605	-	10264
chrXII	452606	-	5456
chrXII	452607	-	2584
chrXII	452608	-	1619
chrXII	452609	+	6
chrXII	452609	-	8453
chrXII	452610	+	1
chrXII	452610	-	33179
chrXII	452611	+	7
chrXII	452611	-	76151
chrXII	452612	-	119336
chrXII	452613	-	104586
chrXII	452614	+	1
chrXII	452614	-	61812
chrXII	452615	-	13252
chrXII	452616	+	1
chrXII	452616	-	7586
chrXII	452617	+	1
chrXII	452617	-	2695
chrXII	452618	+	2
chrXII	452618	-	7402
chrXII	452619	+	23
chrXII	452619	-	2127
chrXII	452620	+	3
chrXII	452620	-	3476
chrXII	452621	+	3
chrXII	452621	-	7458
chrXII	452622	+	1
chrXII	452622	-	46905
chrXII	452623	-	15916
chrXII	452624	-	36672
chrXII	452625	+	9
chrXII	452625	-	45337
chrXII	452626	+	1
chrXII	452626	-	29285
chrXII	452627	+	3
chrXII	452627	-	12299
chrXII	452628	-	8885
chrXII	452629	-	50610
chrXII	452630	-	178238
chrXII	452631	-	32360
chrXII	452632	-	183133
chrXII	452633	-	227102
chrXII	452634	-	205073
chrXII	452635	-	14668
chrXII	452636	-	136568
chrXII	452637	-	40986
chrXII	452638	+	3
chrXII	452638	-	45121
chrXII	452639	-	179412
chrXII	452640	-	112136
chrXII	452641	-	127747
chrXII	452642	+	3
chrXII	452642	-	149312
chrXII	452643	-	269660
chrXII	452644	+	10
chrXII	452644	-	44390
chrXII	452645	+	1
chrXII	452645	-	47553
chrXII	452646	-	30190
chrXII	452647	-	11522
chrXII	452648	-	7763
chrXII	452649	-	2961
chrXII	452650	-	12009
chrXII	452651	-	13459
chrXII	452652	-	6957
chrXII	452653	+	13
chrXII	452653	-	2147
chrXII	452654	-	5856
chrXII	452655	-	2440
chrXII	452656	+	4
chrXII	452656	-	8084
chrXII	452657	+	3
chrXII	452657	-	13040
chrXII	452658	+	11
chrXII	452658	-	7889
chrXII	452659	+	1
chrXII	452659	-	23053
chrXII	452660	+	24
chrXII	452660	-	10508
chrXII	452661	+	22
chrXII	452661	-	8353
chrXII	452662	+	15
chrXII	452662	-	29554
chrXII	452663	+	3
chrXII	452663	-	56575
chrXII	452664	+	2
chrXII	452664	-	53517
chrXII	452665	+	5
chrXII	452665	-	10449
chrXII	452666	+	1
chrXII	452666	-	23644
chrXII	452667	+	1
chrXII	452667	-	29063
chrXII	452668	+	4
chrXII	452668	-	13701
chrXII	452669	-	15910
chrXII	452670	-	20991
chrXII	452671	+	8
chrXII	452671	-	8089
chrXII	452672	+	3
chrXII	452672	-	64979
chrXII	452673	-	36456
chrXII	452674	-	18147
chrXII	452675	+	1
chrXII	452675	-	11926
chrXII	452676	-	2133
chrXII	452677	-	27475
chrXII	452678	-	4932
chrXII	452679	+	3
chrXII	452679	-	6072
chrXII	452680	+	9
chrXII	452680	-	2045
chrXII	452681	+	1
chrXII	452681	-	1927
chrXII	452682	+	1
chrXII	452682	-	5930
chrXII	452683	-	3404
chrXII	452684	-	13896
chrXII	452685	-	5134
chrXII	452686	-	9669
chrXII	452687	-	1008
chrXII	452688	+	11
chrXII	452688	-	1256
chrXII	452689	+	4
chrXII	452689	-	2250
chrXII	452690	-	4020
chrXII	452691	-	2693
chrXII	452692	-	2507
chrXII	452693	-	3077
chrXII	452694	+	17
chrXII	452694	-	2203
chrXII	452695	-	2365
chrXII	452696	-	7498
chrXII	452697	-	4362
chrXII	452698	-	4808
chrXII	452699	-	3289
chrXII	452700	-	1339
chrXII	452701	+	5
chrXII	452701	-	3375
chrXII	452702	-	1362
chrXII	452703	+	1
chrXII	452703	-	1825
chrXII	452704	+	14
chrXII	452704	-	1723
chrXII	452705	-	1120
chrXII	452706	+	6
chrXII	452706	-	447
chrXII	452707	-	980
chrXII	452708	+	2
chrXII	452708	-	679
chrXII	452709	-	765
chrXII	452710	-	3396
chrXII	452711	-	18376
chrXII	452712	+	1
chrXII	452712	-	9439
chrXII	452713	-	1133
chrXII	452714	-	490
chrXII	452715	-	1572
chrXII	452716	+	14
chrXII	452716	-	600
chrXII	452717	+	11
chrXII	452717	-	630
chrXII	452718	+	2
chrXII	452718	-	915
chrXII	452719	+	5
chrXII	452719	-	3269
chrXII	452720	+	17
chrXII	452720	-	1304
chrXII	452721	+	22
chrXII	452721	-	1721
chrXII	452722	+	2
chrXII	452722	-	7999
chrXII	452723	+	1
chrXII	452723	-	19625
chrXII	452724	-	8134
chrXII	452725	+	1
chrXII	452725	-	3670
chrXII	452726	-	970
chrXII	452727	-	1970
chrXII	452728	-	7878
chrXII	452729	-	1440
chrXII	452730	-	3824
chrXII	452731	-	945
chrXII	452732	+	4
chrXII	452732	-	588
chrXII	452733	+	18
chrXII	452733	-	383
chrXII	452734	+	4
chrXII	452734	-	729
chrXII	452735	+	2
chrXII	452735	-	510
chrXII	452736	-	640
chrXII	452737	-	2389
chrXII	452738	+	31
chrXII	452738	-	2482
chrXII	452739	-	655
chrXII	452740	+	7
chrXII	452740	-	1307
chrXII	452741	-	590
chrXII	452742	-	1052
chrXII	452743	+	4
chrXII	452743	-	703
chrXII	452744	+	1
chrXII	452744	-	1109
chrXII	452745	+	5
chrXII	452745	-	1609
chrXII	452746	+	20
chrXII	452746	-	607
chrXII	452747	+	1
chrXII	452747	-	2543
chrXII	452748	-	2748
chrXII	452749	+	2
chrXII	452749	-	2278
chrXII	452750	-	7371
chrXII	452751	+	6
chrXII	452751	-	10273
chrXII	452752	-	3934
chrXII	452753	+	12
chrXII	452753	-	2267
chrXII	452754	+	1
chrXII	452754	-	1072
chrXII	452755	+	2
chrXII	452755	-	1617
chrXII	452756	+	1
chrXII	452756	-	2914
chrXII	452757	-	7866
chrXII	452758	+	1
chrXII	452758	-	1655
chrXII	452759	-	1095
chrXII	452760	-	3628
chrXII	452761	-	1501
chrXII	452762	+	54
chrXII	452762	-	2805
chrXII	452763	+	3
chrXII	452763	-	793
chrXII	452764	+	3
chrXII	452764	-	4917
chrXII	452765	-	523
chrXII	452766	-	554
chrXII	452767	-	1980
chrXII	452768	+	4
chrXII	452768	-	713
chrXII	452769	-	418
chrXII	452770	+	9
chrXII	452770	-	692
chrXII	452771	+	2
chrXII	452771	-	1077
chrXII	452772	-	994
chrXII	452773	-	4600
chrXII	452774	+	1
chrXII	452774	-	498
chrXII	452775	-	1027
chrXII	452776	-	629
chrXII	452777	-	446
chrXII	452778	+	3
chrXII	452778	-	1168
chrXII	452779	+	9
chrXII	452779	-	2603
chrXII	452780	+	1
chrXII	452780	-	3333
chrXII	452781	-	6656
chrXII	452782	+	8
chrXII	452782	-	4860
chrXII	452783	+	2
chrXII	452783	-	4423
chrXII	452784	+	3
chrXII	452784	-	4734
chrXII	452785	+	5
chrXII	452785	-	2930
chrXII	452786	+	1
chrXII	452786	-	1743
chrXII	452787	+	23
chrXII	452787	-	472
chrXII	452788	-	503
chrXII	452789	+	2
chrXII	452789	-	481
chrXII	452790	-	1033
chrXII	452791	-	1076
chrXII	452792	-	523
chrXII	452793	-	2346
chrXII	452794	+	2
chrXII	452794	-	920
chrXII	452795	-	4137
chrXII	452796	-	2551
chrXII	452797	-	2810
chrXII	452798	+	5
chrXII	452798	-	1018
chrXII	452799	-	3670
chrXII	452800	-	1407
chrXII	452801	-	839
chrXII	452802	-	568
chrXII	452803	-	648
chrXII	452804	-	4172
chrXII	452805	+	23
chrXII	452805	-	1434
chrXII	452806	-	1164
chrXII	452807	-	1561
chrXII	452808	+	1
chrXII	452808	-	5039
chrXII	452809	+	35
chrXII	452809	-	12209
chrXII	452810	+	6
chrXII	452810	-	5910
chrXII	452811	-	3579
chrXII	452812	-	1338
chrXII	452813	-	707
chrXII	452814	-	852
chrXII	452815	+	1
chrXII	452815	-	1174
chrXII	452816	-	2895
chrXII	452817	-	2130
chrXII	452818	+	1
chrXII	452818	-	1147
chrXII	452819	+	2
chrXII	452819	-	392
chrXII	452820	-	5428
chrXII	452821	-	4580
chrXII	452822	-	3601
chrXII	452823	-	2219
chrXII	452824	+	2
chrXII	452824	-	1055
chrXII	452825	+	2
chrXII	452825	-	1541
chrXII	452826	+	9
chrXII	452826	-	2430
chrXII	452827	-	3005
chrXII	452828	+	6
chrXII	452828	-	1475
chrXII	452829	+	10
chrXII	452829	-	3904
chrXII	452830	+	30
chrXII	452830	-	1222
chrXII	452831	+	2
chrXII	452831	-	1302
chrXII	452832	+	1
chrXII	452832	-	7002
chrXII	452833	+	14
chrXII	452833	-	1141
chrXII	452834	+	3
chrXII	452834	-	3206
chrXII	452835	+	1
chrXII	452835	-	4456
chrXII	452836	+	28
chrXII	452836	-	3054
chrXII	452837	+	1
chrXII	452837	-	1104
chrXII	452838	-	2209
chrXII	452839	+	1
chrXII	452839	-	1703
chrXII	452840	+	1
chrXII	452840	-	534
chrXII	452841	-	1894
chrXII	452842	-	1703
chrXII	452843	-	1793
chrXII	452844	-	621
chrXII	452845	-	688
chrXII	452846	-	397
chrXII	452847	-	2217
chrXII	452848	-	1632
chrXII	452849	-	2038
chrXII	452850	-	1741
chrXII	452851	-	2132
chrXII	452852	+	1
chrXII	452852	-	1101
chrXII	452853	-	1212
chrXII	452854	+	1
chrXII	452854	-	1105
chrXII	452855	-	1389
chrXII	452856	-	2517
chrXII	452857	-	2048
chrXII	452858	-	1107
chrXII	452859	-	2239
chrXII	452860	-	5980
chrXII	452861	-	17626
chrXII	452862	+	1
chrXII	452862	-	9159
chrXII	452863	-	58202
chrXII	452864	-	9994
chrXII	452865	-	18813
chrXII	452866	-	6922
chrXII	452867	-	1155
chrXII	452868	-	4619
chrXII	452869	-	4886
chrXII	452870	-	7611
chrXII	452871	+	1
chrXII	452871	-	4021
chrXII	452872	-	1705
chrXII	452873	-	3005
chrXII	452874	+	5
chrXII	452874	-	17742
chrXII	452875	-	13983
chrXII	452876	-	1503
chrXII	452877	+	1
chrXII	452877	-	1161
chrXII	452878	+	1
chrXII	452878	-	750
chrXII	452879	-	1353
chrXII	452880	+	11
chrXII	452880	-	2784
chrXII	452881	-	1118
chrXII	452882	+	1
chrXII	452882	-	5977
chrXII	452883	+	3
chrXII	452883	-	2747
chrXII	452884	+	5
chrXII	452884	-	5962
chrXII	452885	-	14777
chrXII	452886	-	19156
chrXII	452887	-	9750
chrXII	452888	-	10647
chrXII	452889	+	1
chrXII	452889	-	9854
chrXII	452890	-	3138
chrXII	452891	-	6299
chrXII	452892	-	3814
chrXII	452893	-	269
chrXII	452894	-	5108
chrXII	452895	-	1544
chrXII	452896	-	1915
chrXII	452897	-	18068
chrXII	452898	-	1318
chrXII	452899	-	1459
chrXII	452900	-	979
chrXII	452901	+	1
chrXII	452901	-	2359
chrXII	452902	-	1583
chrXII	452903	-	1930
chrXII	452904	-	4004
chrXII	452905	-	1100
chrXII	452906	-	2094
chrXII	452907	+	1
chrXII	452907	-	1085
chrXII	452908	-	1718
chrXII	452909	-	8836
chrXII	452910	-	2777
chrXII	452911	-	1740
chrXII	452912	-	4031
chrXII	452913	+	1
chrXII	452913	-	8029
chrXII	452914	-	11121
chrXII	452915	-	14521
chrXII	452916	-	1648
chrXII	452917	-	3740
chrXII	452918	-	483
chrXII	452919	+	3
chrXII	452919	-	1512
chrXII	452920	-	721
chrXII	452921	-	1406
chrXII	452922	+	7
chrXII	452922	-	1721
chrXII	452923	-	2648
chrXII	452924	-	6052
chrXII	452925	-	5966
chrXII	452926	+	1
chrXII	452926	-	2959
chrXII	452927	-	3960
chrXII	452928	-	1740
chrXII	452929	-	3070
chrXII	452930	-	308
chrXII	452931	+	1
chrXII	452931	-	621
chrXII	452932	-	260
chrXII	452933	-	256
chrXII	452934	-	623
chrXII	452935	-	1061
chrXII	452936	-	450
chrXII	452937	+	6
chrXII	452937	-	1490
chrXII	452938	-	3085
chrXII	452939	-	2548
chrXII	452940	-	2476
chrXII	452941	-	35187
chrXII	452942	+	4
chrXII	452942	-	10611
chrXII	452943	-	1296
chrXII	452944	-	834
chrXII	452945	-	2308
chrXII	452946	-	2136
chrXII	452947	-	994
chrXII	452948	-	835
chrXII	452949	+	1
chrXII	452949	-	542
chrXII	452950	+	4
chrXII	452950	-	1348
chrXII	452951	-	6641
chrXII	452952	-	3862
chrXII	452953	-	1303
chrXII	452954	-	1109
chrXII	452955	-	3179
chrXII	452956	-	1341
chrXII	452957	-	2065
chrXII	452958	-	4142
chrXII	452959	-	2408
chrXII	452960	-	2476
chrXII	452961	-	3671
chrXII	452962	-	1553
chrXII	452963	-	3123
chrXII	452964	-	4181
chrXII	452965	-	2042
chrXII	452966	-	6447
chrXII	452967	-	2318
chrXII	452968	+	1
chrXII	452968	-	2556
chrXII	452969	+	4
chrXII	452969	-	2178
chrXII	452970	+	1
chrXII	452970	-	6330
chrXII	452971	-	1569
chrXII	452972	+	1
chrXII	452972	-	6889
chrXII	452973	+	1
chrXII	452973	-	3426
chrXII	452974	-	2217
chrXII	452975	+	19
chrXII	452975	-	5117
chrXII	452976	-	3158
chrXII	452977	+	2
chrXII	452977	-	3017
chrXII	452978	-	5629
chrXII	452979	-	1685
chrXII	452980	+	7
chrXII	452980	-	4626
chrXII	452981	-	512
chrXII	452982	-	433
chrXII	452983	-	2039
chrXII	452984	-	510
chrXII	452985	-	1729
chrXII	452986	-	447
chrXII	452987	-	1043
chrXII	452988	+	4
chrXII	452988	-	498
chrXII	452989	-	1900
chrXII	452990	-	4788
chrXII	452991	-	3212
chrXII	452992	+	17
chrXII	452992	-	16502
chrXII	452993	+	11
chrXII	452993	-	6651
chrXII	452994	-	10079
chrXII	452995	+	2
chrXII	452995	-	3962
chrXII	452996	-	1112
chrXII	452997	-	3145
chrXII	452998	+	1
chrXII	452998	-	1505
chrXII	452999	-	3202
chrXII	453000	-	4609
chrXII	453001	-	5210
chrXII	453002	-	2086
chrXII	453003	+	2
chrXII	453003	-	2308
chrXII	453004	-	4120
chrXII	453005	-	7303
chrXII	453006	-	7185
chrXII	453007	-	77974
chrXII	453008	-	242684
chrXII	453009	-	14412
chrXII	453010	+	6
chrXII	453010	-	6059
chrXII	453011	+	1
chrXII	453011	-	3682
chrXII	453012	-	1710
chrXII	453013	+	1
chrXII	453013	-	7168
chrXII	453014	-	2457
chrXII	453015	-	2275
chrXII	453016	-	1683
chrXII	453017	-	2295
chrXII	453018	-	390
chrXII	453019	-	3043
chrXII	453020	-	763
chrXII	453021	-	1957
chrXII	453022	-	500
chrXII	453023	-	1181
chrXII	453024	+	1
chrXII	453024	-	2302
chrXII	453025	-	2424
chrXII	453026	-	968
chrXII	453027	-	1035
chrXII	453028	-	718
chrXII	453029	-	583
chrXII	453030	-	1733
chrXII	453031	-	3440
chrXII	453032	-	1107
chrXII	453033	-	675
chrXII	453034	-	2017
chrXII	453035	+	7
chrXII	453035	-	6827
chrXII	453036	+	1
chrXII	453036	-	12257
chrXII	453037	+	4
chrXII	453037	-	4505
chrXII	453038	+	1
chrXII	453038	-	3091
chrXII	453039	-	4722
chrXII	453040	-	59551
chrXII	453041	+	3
chrXII	453041	-	18710
chrXII	453042	+	8
chrXII	453042	-	3141
chrXII	453043	+	2
chrXII	453043	-	8283
chrXII	453044	-	4135
chrXII	453045	-	2815
chrXII	453046	+	12
chrXII	453046	-	1323
chrXII	453047	-	264
chrXII	453048	-	1343
chrXII	453049	-	191
chrXII	453050	-	409
chrXII	453051	-	416
chrXII	453052	-	610
chrXII	453053	-	141
chrXII	453054	-	419
chrXII	453055	-	137
chrXII	453056	-	497
chrXII	453057	-	504
chrXII	453058	-	560
chrXII	453059	-	211
chrXII	453060	-	361
chrXII	453061	-	417
chrXII	453062	-	483
chrXII	453063	+	1
chrXII	453063	-	607
chrXII	453064	-	1705
chrXII	453065	+	3
chrXII	453065	-	860
chrXII	453066	+	2
chrXII	453066	-	486
chrXII	453067	-	206
chrXII	453068	+	1
chrXII	453068	-	395
chrXII	453069	+	1
chrXII	453069	-	1788
chrXII	453070	-	1417
chrXII	453071	-	3061
chrXII	453072	+	1
chrXII	453072	-	611
chrXII	453073	-	285
chrXII	453074	-	1163
chrXII	453075	-	879
chrXII	453076	-	732
chrXII	453077	+	1
chrXII	453077	-	804
chrXII	453078	+	1
chrXII	453078	-	293
chrXII	453079	-	1597
chrXII	453080	-	2802
chrXII	453081	+	2
chrXII	453081	-	4299
chrXII	453082	-	1201
chrXII	453083	-	2116
chrXII	453084	-	2852
chrXII	453085	-	549
chrXII	453086	-	1812
chrXII	453087	-	2058
chrXII	453088	-	907
chrXII	453089	-	13189
chrXII	453090	-	10433
chrXII	453091	+	1
chrXII	453091	-	15699
chrXII	453092	-	9691
chrXII	453093	-	11114
chrXII	453094	-	9726
chrXII	453095	-	4475
chrXII	453096	+	1
chrXII	453096	-	657
chrXII	453097	-	1287
chrXII	453098	-	1660
chrXII	453099	-	569
chrXII	453100	-	8924
chrXII	453101	-	921
chrXII	453102	-	10401
chrXII	453103	-	8171
chrXII	453104	-	1387
chrXII	453105	-	1105
chrXII	453106	-	5902
chrXII	453107	-	1142
chrXII	453108	-	860
chrXII	453109	-	999
chrXII	453110	+	1
chrXII	453110	-	1286
chrXII	453111	-	577
chrXII	453112	-	7974
chrXII	453113	-	24069
chrXII	453114	-	6624
chrXII	453115	-	9804
chrXII	453116	-	25261
chrXII	453117	-	5486
chrXII	453118	-	5925
chrXII	453119	-	848
chrXII	453120	-	2462
chrXII	453121	-	458
chrXII	453122	-	508
chrXII	453123	+	2
chrXII	453123	-	762
chrXII	453124	-	2914
chrXII	453125	-	607
chrXII	453126	-	397
chrXII	453127	-	751
chrXII	453128	-	5733
chrXII	453129	-	915
chrXII	453130	-	1025
chrXII	453131	-	474
chrXII	453132	-	775
chrXII	453133	-	1829
chrXII	453134	-	2769
chrXII	453135	-	765
chrXII	453136	-	370
chrXII	453137	-	2705
chrXII	453138	-	863
chrXII	453139	-	967
chrXII	453140	-	3406
chrXII	453141	-	5798
chrXII	453142	-	8273
chrXII	453143	-	18870
chrXII	453144	-	1741
chrXII	453145	-	1696
chrXII	453146	-	359
chrXII	453147	-	1598
chrXII	453148	-	870
chrXII	453149	-	1148
chrXII	453150	-	648
chrXII	453151	-	2334
chrXII	453152	-	3143
chrXII	453153	-	671
chrXII	453154	-	1334
chrXII	453155	-	1775
chrXII	453156	-	674
chrXII	453157	-	834
chrXII	453158	-	411
chrXII	453159	-	443
chrXII	453160	-	565
chrXII	453161	-	328
chrXII	453162	-	324
chrXII	453163	-	1015
chrXII	453164	-	1009
chrXII	453165	-	534
chrXII	453166	-	1749
chrXII	453167	-	1521
chrXII	453168	-	792
chrXII	453169	-	1355
chrXII	453170	-	1378
chrXII	453171	-	1091
chrXII	453172	-	3018
chrXII	453173	-	6923
chrXII	453174	-	1827
chrXII	453175	-	262
chrXII	453176	-	200
chrXII	453177	+	1
chrXII	453177	-	329
chrXII	453178	-	942
chrXII	453179	-	1706
chrXII	453180	-	269
chrXII	453181	-	987
chrXII	453182	-	1014
chrXII	453183	-	1354
chrXII	453184	-	441
chrXII	453185	-	708
chrXII	453186	-	990
chrXII	453187	-	595
chrXII	453188	-	763
chrXII	453189	-	331
chrXII	453190	-	327
chrXII	453191	-	1139
chrXII	453192	+	2
chrXII	453192	-	478
chrXII	453193	-	1328
chrXII	453194	-	1581
chrXII	453195	-	605
chrXII	453196	-	198
chrXII	453197	-	1213
chrXII	453198	-	661
chrXII	453199	+	1
chrXII	453199	-	843
chrXII	453200	-	530
chrXII	453201	-	354
chrXII	453202	-	692
chrXII	453203	-	744
chrXII	453204	-	764
chrXII	453205	-	890
chrXII	453206	-	1060
chrXII	453207	-	507
chrXII	453208	-	1322
chrXII	453209	-	1420
chrXII	453210	-	644
chrXII	453211	-	1126
chrXII	453212	-	571
chrXII	453213	-	2952
chrXII	453214	-	769
chrXII	453215	-	566
chrXII	453216	-	1148
chrXII	453217	-	4205
chrXII	453218	-	1629
chrXII	453219	-	2022
chrXII	453220	-	1000
chrXII	453221	-	1074
chrXII	453222	-	1416
chrXII	453223	-	1547
chrXII	453224	+	3
chrXII	453224	-	833
chrXII	453225	-	2928
chrXII	453226	-	1356
chrXII	453227	-	572
chrXII	453228	+	11
chrXII	453228	-	4231
chrXII	453229	-	1513
chrXII	453230	-	1403
chrXII	453231	-	1881
chrXII	453232	-	933
chrXII	453233	-	3974
chrXII	453234	-	807
chrXII	453235	-	1340
chrXII	453236	-	695
chrXII	453237	-	1340
chrXII	453238	-	1665
chrXII	453239	-	3856
chrXII	453240	-	1344
chrXII	453241	-	3421
chrXII	453242	-	1276
chrXII	453243	+	10
chrXII	453243	-	1219
chrXII	453244	+	1
chrXII	453244	-	1879
chrXII	453245	+	1
chrXII	453245	-	1829
chrXII	453246	-	6155
chrXII	453247	-	2895
chrXII	453248	-	761
chrXII	453249	-	1323
chrXII	453250	+	2
chrXII	453250	-	1449
chrXII	453251	+	2
chrXII	453251	-	2940
chrXII	453252	-	5299
chrXII	453253	+	1
chrXII	453253	-	2263
chrXII	453254	-	346
chrXII	453255	-	410
chrXII	453256	-	695
chrXII	453257	-	584
chrXII	453258	-	4093
chrXII	453259	-	1975
chrXII	453260	-	439
chrXII	453261	-	379
chrXII	453262	-	503
chrXII	453263	-	937
chrXII	453264	-	119
chrXII	453265	-	233
chrXII	453266	-	199
chrXII	453267	-	445
chrXII	453268	-	704
chrXII	453269	+	1
chrXII	453269	-	780
chrXII	453270	-	1479
chrXII	453271	+	4
chrXII	453271	-	6386
chrXII	453272	-	3047
chrXII	453273	+	1
chrXII	453273	-	1672
chrXII	453274	+	5
chrXII	453274	-	1188
chrXII	453275	+	1
chrXII	453275	-	2437
chrXII	453276	-	578
chrXII	453277	-	320
chrXII	453278	+	9
chrXII	453278	-	184
chrXII	453279	+	5
chrXII	453279	-	150
chrXII	453280	+	18
chrXII	453280	-	1418
chrXII	453281	+	3
chrXII	453281	-	225
chrXII	453282	-	191
chrXII	453283	-	323
chrXII	453284	-	254
chrXII	453285	+	3
chrXII	453285	-	332
chrXII	453286	-	296
chrXII	453287	-	401
chrXII	453288	-	387
chrXII	453289	+	4
chrXII	453289	-	845
chrXII	453290	-	595
chrXII	453291	+	1
chrXII	453291	-	193
chrXII	453292	-	258
chrXII	453293	+	43
chrXII	453293	-	846
chrXII	453294	-	184
chrXII	453295	-	537
chrXII	453296	+	6
chrXII	453296	-	1041
chrXII	453297	-	2917
chrXII	453298	+	28
chrXII	453298	-	1102
chrXII	453299	+	1
chrXII	453299	-	881
chrXII	453300	-	762
chrXII	453301	-	367
chrXII	453302	-	526
chrXII	453303	-	1393
chrXII	453304	-	726
chrXII	453305	+	4
chrXII	453305	-	462
chrXII	453306	+	1
chrXII	453306	-	574
chrXII	453307	-	1991
chrXII	453308	+	1
chrXII	453308	-	495
chrXII	453309	-	668
chrXII	453310	-	1361
chrXII	453311	-	179
chrXII	453312	-	792
chrXII	453313	-	483
chrXII	453314	+	5
chrXII	453314	-	255
chrXII	453315	+	1
chrXII	453315	-	334
chrXII	453316	+	11
chrXII	453316	-	1394
chrXII	453317	+	3
chrXII	453317	-	1234
chrXII	453318	-	603
chrXII	453319	-	496
chrXII	453320	+	2
chrXII	453320	-	128
chrXII	453321	-	556
chrXII	453322	-	546
chrXII	453323	-	179
chrXII	453324	+	1
chrXII	453324	-	250
chrXII	453325	-	557
chrXII	453326	-	507
chrXII	453327	-	367
chrXII	453328	-	856
chrXII	453329	-	109
chrXII	453330	-	1037
chrXII	453331	-	482
chrXII	453332	-	497
chrXII	453333	-	1221
chrXII	453334	-	1735
chrXII	453335	+	3
chrXII	453335	-	611
chrXII	453336	-	2189
chrXII	453337	-	1166
chrXII	453338	-	447
chrXII	453339	-	1065
chrXII	453340	-	1850
chrXII	453341	-	2099
chrXII	453342	-	6088
chrXII	453343	-	5945
chrXII	453344	-	7365
chrXII	453345	-	1247
chrXII	453346	-	2286
chrXII	453347	-	2159
chrXII	453348	-	1792
chrXII	453349	-	4196
chrXII	453350	-	1840
chrXII	453351	-	1009
chrXII	453352	-	6014
chrXII	453353	-	1351
chrXII	453354	+	6
chrXII	453354	-	1099
chrXII	453355	+	1
chrXII	453355	-	3688
chrXII	453356	-	2128
chrXII	453357	-	3110
chrXII	453358	-	1014
