chr	site	strand	count
chrVIII	161759	-	2
chrVIII	162382	-	1
chrVIII	162588	-	1
chrVIII	162829	-	4
chrVIII	163252	-	5
chrVIII	163277	-	2
chrVIII	163722	-	2
chrVIII	163938	-	3
chrVIII	163969	-	1
chrVIII	164297	-	3
chrVIII	164663	-	86
chrVIII	165052	+	1
chrVIII	165224	+	2
chrVIII	166242	-	1
chrVIII	166382	-	5
chrVIII	168482	-	2
chrVIII	168563	-	6
chrVIII	169197	-	1
chrVIII	169202	-	10
chrVIII	169274	-	1
chrVIII	169322	-	1
chrVIII	169323	-	22
chrVIII	169482	-	1
chrVIII	169625	-	3
chrVIII	169712	-	3
chrVIII	170032	-	7
chrVIII	170153	-	48
chrVIII	170362	-	2
chrVIII	170409	-	1
chrVIII	173471	+	1
chrVIII	173473	+	68
chrVIII	173475	+	2
chrVIII	173913	+	1
chrVIII	174140	+	3
chrVIII	174367	+	4
chrVIII	17534	+	2
chrVIII	17535	+	2
chrVIII	180264	+	3
chrVIII	182598	+	1
chrVIII	182612	+	39
chrVIII	183158	+	25
chrVIII	183197	+	1
chrVIII	184869	-	1
chrVIII	184872	-	7
chrVIII	186078	-	60
chrVIII	186819	-	1
chrVIII	186820	-	10
chrVIII	186832	-	5
chrVIII	187154	-	4
chrVIII	187197	-	3
chrVIII	187377	-	1
chrVIII	187379	-	60
chrVIII	187383	-	8
chrVIII	187389	-	7
chrVIII	187505	-	1
chrVIII	187506	-	10
chrVIII	187541	-	1
chrVIII	187554	-	1
chrVIII	187706	-	1
chrVIII	189279	-	3
chrVIII	189441	-	3
chrVIII	189647	-	1
chrVIII	189719	-	1
chrVIII	190501	+	2
chrVIII	190856	+	1
chrVIII	190857	+	16
chrVIII	191373	+	1
chrVIII	191388	+	7
chrVIII	191397	+	1
chrVIII	191467	+	5
chrVIII	191475	+	1
chrVIII	191671	+	1
chrVIII	191852	+	13
chrVIII	191853	+	1
chrVIII	191933	+	1
chrVIII	192118	+	1
chrVIII	192296	+	10
chrVIII	192297	+	2
chrVIII	192694	+	3
chrVIII	193546	-	5
chrVIII	196973	+	1
chrVIII	198151	-	2
chrVIII	198152	-	1
chrVIII	198153	-	16
chrVIII	201230	-	4
chrVIII	203806	-	5
chrVIII	204235	+	1
chrVIII	205806	-	3
chrVIII	205808	-	35
chrVIII	205916	-	3
chrVIII	206807	+	13
chrVIII	207077	+	1
chrVIII	207152	+	3
chrVIII	208176	+	38
chrVIII	208249	+	2
chrVIII	211381	+	1
chrVIII	211447	+	1
chrVIII	212317	-	3
chrVIII	212406	-	23
chrVIII	212429	-	3
chrVIII	212487	-	1
chrVIII	212505	-	2
chrVIII	212510	-	1
chrVIII	212512	-	20
chrVIII	212520	-	3
chrVIII	212634	-	10
chrVIII	212686	-	1
chrVIII	212691	-	2
chrVIII	212696	-	1
chrVIII	212708	-	7
chrVIII	212724	-	1
chrVIII	212749	-	1
chrVIII	212760	-	8
chrVIII	212768	-	1
chrVIII	213896	+	1
chrVIII	214422	-	1
chrVIII	214445	-	1
chrVIII	214484	-	2
chrVIII	214485	-	1
chrVIII	214503	-	1
chrVIII	214579	-	1
chrVIII	214630	-	2
chrVIII	214636	-	1
chrVIII	214706	-	1
chrVIII	214722	-	1
chrVIII	214747	-	9
chrVIII	214758	-	1
chrVIII	214764	-	1
chrVIII	214765	-	2
chrVIII	214766	-	10
chrVIII	214804	-	1
chrVIII	214817	-	1
chrVIII	216853	-	3
chrVIII	219006	-	2
chrVIII	221211	+	1
chrVIII	223633	-	2
chrVIII	224989	-	1
chrVIII	225040	-	1
chrVIII	225042	-	10
chrVIII	225442	-	1
chrVIII	225495	-	1
chrVIII	225496	-	16
chrVIII	225512	-	3
chrVIII	225530	-	15
chrVIII	225531	-	1
chrVIII	225601	-	2
chrVIII	225624	-	2
chrVIII	225655	-	1
chrVIII	225656	-	32
chrVIII	225794	-	3
chrVIII	225809	-	2
chrVIII	226119	-	16
chrVIII	226120	-	5
chrVIII	226255	-	1
chrVIII	226256	-	3
chrVIII	226424	-	1
chrVIII	226743	-	11
chrVIII	226775	-	1
chrVIII	226797	-	13
chrVIII	226834	-	3
chrVIII	226916	-	1
chrVIII	226917	-	1
chrVIII	226918	-	122
chrVIII	226938	-	2
chrVIII	227018	-	2
chrVIII	227054	-	15
chrVIII	227087	-	8
chrVIII	229507	+	2
chrVIII	229508	+	1
chrVIII	23060	+	6
chrVIII	232173	+	3
chrVIII	232237	+	18
chrVIII	232255	+	1
chrVIII	232476	+	1
chrVIII	232698	+	1
chrVIII	232792	+	33
chrVIII	232794	+	1
chrVIII	232798	+	1
chrVIII	233182	+	20
chrVIII	233186	+	1
chrVIII	233254	+	3
chrVIII	233257	+	13
chrVIII	233316	+	1
chrVIII	233506	-	1
chrVIII	234911	+	11
chrVIII	234912	+	2
chrVIII	236776	+	3
chrVIII	236863	+	3
chrVIII	236954	+	2
chrVIII	236974	-	1
chrVIII	236994	+	4
chrVIII	237359	+	22
chrVIII	237458	+	1
chrVIII	237490	+	1
chrVIII	237794	+	2
chrVIII	237880	-	1
chrVIII	237881	-	4
chrVIII	237885	-	2
chrVIII	237886	-	1
chrVIII	237906	-	2
chrVIII	237912	-	1
chrVIII	237914	-	1
chrVIII	237921	-	2
chrVIII	237923	-	1
chrVIII	237925	-	2
chrVIII	237926	-	1
chrVIII	237927	-	33
chrVIII	237929	-	1
chrVIII	241643	+	15
chrVIII	241707	+	3
chrVIII	241765	+	1
chrVIII	241785	+	1
chrVIII	241787	+	1
chrVIII	241805	+	1
chrVIII	241861	+	24
chrVIII	241877	+	7
chrVIII	241878	+	1
chrVIII	241905	+	1
chrVIII	241915	+	4
chrVIII	241918	+	1
chrVIII	242272	-	2
chrVIII	242879	+	35
chrVIII	242880	+	1
chrVIII	243687	+	1
chrVIII	244743	+	37
chrVIII	244814	+	1
chrVIII	246205	+	3
chrVIII	246782	+	7
chrVIII	247912	+	18
chrVIII	247913	+	1
chrVIII	248140	+	5
chrVIII	252063	+	1
chrVIII	25260	-	3
chrVIII	252953	-	1
chrVIII	255039	-	1
chrVIII	256438	+	6
chrVIII	256465	+	39
chrVIII	256765	+	1
chrVIII	256790	+	6
chrVIII	256791	+	1
chrVIII	26061	+	2
chrVIII	260920	-	1
chrVIII	260928	-	9
chrVIII	261074	-	4
chrVIII	261314	-	8
chrVIII	26396	+	3
chrVIII	264892	-	1
chrVIII	26819	+	10
chrVIII	268478	-	2
chrVIII	269162	-	18
chrVIII	26939	+	4
chrVIII	26940	+	2
chrVIII	270127	-	7
chrVIII	270302	-	25
chrVIII	270381	-	1
chrVIII	270581	-	3
chrVIII	270902	-	1
chrVIII	271033	-	1
chrVIII	271169	-	1
chrVIII	271693	-	1
chrVIII	271734	-	1
chrVIII	271735	-	2
chrVIII	271737	-	1
chrVIII	271828	-	9
chrVIII	271883	-	4
chrVIII	271894	-	11
chrVIII	271937	-	1
chrVIII	271938	-	7
chrVIII	271947	-	1
chrVIII	272333	-	2
chrVIII	27291	+	1
chrVIII	274145	+	16
chrVIII	274311	+	15
chrVIII	274313	+	1
chrVIII	274639	+	3
chrVIII	27674	+	2
chrVIII	278019	+	2
chrVIII	278083	+	27
chrVIII	278117	+	2
chrVIII	278557	+	9
chrVIII	278653	+	8
chrVIII	278734	+	3
chrVIII	280856	-	14
chrVIII	280892	+	1
chrVIII	281100	+	16
chrVIII	281143	-	2
chrVIII	282599	-	2
chrVIII	282601	-	44
chrVIII	282733	-	2
chrVIII	282809	-	1
chrVIII	283111	-	2
chrVIII	283190	-	5
chrVIII	283608	-	1
chrVIII	284598	-	1
chrVIII	286621	-	4
chrVIII	289642	+	49
chrVIII	290937	-	2
chrVIII	291168	-	1
chrVIII	291169	-	1
chrVIII	291170	-	15
chrVIII	291270	-	3
chrVIII	291317	-	1
chrVIII	291362	-	1
chrVIII	291458	-	2
chrVIII	291577	-	1
chrVIII	291583	-	20
chrVIII	291802	-	12
chrVIII	291942	-	5
chrVIII	292145	-	1
chrVIII	292255	-	6
chrVIII	292263	-	15
chrVIII	292269	-	2
chrVIII	292393	-	1
chrVIII	292394	-	1
chrVIII	292498	-	4
chrVIII	292578	-	1
chrVIII	292581	-	9
chrVIII	292651	-	1
chrVIII	293261	+	2
chrVIII	294073	+	1
chrVIII	294142	+	6
chrVIII	297730	-	7
chrVIII	297765	-	11
chrVIII	298282	-	1
chrVIII	298324	-	9
chrVIII	298540	-	24
chrVIII	298603	-	1
chrVIII	298604	-	16
chrVIII	298626	-	1
chrVIII	298627	-	8
chrVIII	298651	-	2
chrVIII	298652	-	26
chrVIII	298660	-	1
chrVIII	298661	-	1
chrVIII	300587	-	1
chrVIII	300591	-	1
chrVIII	301013	-	2
chrVIII	301014	-	28
chrVIII	301340	-	1
chrVIII	301355	-	3
chrVIII	301662	-	3
chrVIII	302952	+	7
chrVIII	303515	+	2
chrVIII	303550	+	1
chrVIII	304098	+	2
chrVIII	305284	+	1
chrVIII	305450	+	1
chrVIII	307684	+	11
chrVIII	309028	+	10
chrVIII	310461	+	1
chrVIII	311314	+	2
chrVIII	313068	+	2
chrVIII	313619	+	19
chrVIII	313620	+	1
chrVIII	313977	+	9
chrVIII	320290	+	2
chrVIII	320291	+	1
chrVIII	320308	+	3
chrVIII	320369	+	2
chrVIII	320408	+	1
chrVIII	320719	+	2
chrVIII	323425	+	7
chrVIII	324046	+	2
chrVIII	324377	+	18
chrVIII	324379	+	1
chrVIII	32600	-	14
chrVIII	326730	-	1
chrVIII	328837	+	2
chrVIII	329123	+	6
chrVIII	330093	+	16
chrVIII	330094	+	1
chrVIII	33109	-	1
chrVIII	33145	-	9
chrVIII	33261	-	1
chrVIII	33310	-	4
chrVIII	333847	+	16
chrVIII	333848	+	2
chrVIII	33414	-	19
chrVIII	33435	-	1
chrVIII	33436	-	11
chrVIII	33491	-	4
chrVIII	33493	-	47
chrVIII	33494	-	1
chrVIII	335303	-	3
chrVIII	335970	+	50
chrVIII	33624	-	3
chrVIII	337140	+	1
chrVIII	338125	+	4
chrVIII	33831	-	15
chrVIII	33843	-	4
chrVIII	33895	-	2
chrVIII	33896	-	3
chrVIII	33897	-	64
chrVIII	33898	-	1
chrVIII	339444	-	1
chrVIII	34037	-	3
chrVIII	340599	-	3
chrVIII	341344	-	7
chrVIII	341367	-	2
chrVIII	34145	-	14
chrVIII	34181	-	3
chrVIII	343266	+	12
chrVIII	346347	+	5
chrVIII	34898	-	10
chrVIII	34941	-	2
chrVIII	34942	-	1
chrVIII	34943	-	37
chrVIII	35083	-	6
chrVIII	35114	-	3
chrVIII	35185	-	13
chrVIII	35205	-	1
chrVIII	35210	-	2
chrVIII	35218	-	11
chrVIII	35311	-	2
chrVIII	35314	-	1
chrVIII	35315	-	33
chrVIII	35317	-	1
chrVIII	35372	-	1
chrVIII	35438	-	1
chrVIII	35448	-	2
chrVIII	354565	-	13
chrVIII	35491	-	1
chrVIII	35506	-	3
chrVIII	355275	+	3
chrVIII	35750	-	2
chrVIII	357920	-	6
chrVIII	35795	-	5
chrVIII	35814	-	2
chrVIII	358360	-	2
chrVIII	358412	-	8
chrVIII	35848	-	3
chrVIII	358503	-	8
chrVIII	358525	-	1
chrVIII	358538	-	1
chrVIII	358542	-	1
chrVIII	358544	-	2
chrVIII	358549	-	7
chrVIII	358555	-	1
chrVIII	358562	-	1
chrVIII	358573	-	2
chrVIII	358574	-	15
chrVIII	358575	-	34
chrVIII	35858	-	2
chrVIII	358580	-	6
chrVIII	358582	-	3
chrVIII	35860	-	2
chrVIII	35899	-	8
chrVIII	35940	-	10
chrVIII	35948	-	11
chrVIII	35962	-	1
chrVIII	35969	-	4
chrVIII	35985	-	1
chrVIII	362407	+	3
chrVIII	362842	+	1
chrVIII	362907	+	2
chrVIII	362939	+	2
chrVIII	366051	+	1
chrVIII	367453	-	1
chrVIII	367462	-	2
chrVIII	367463	-	4
chrVIII	367464	-	86
chrVIII	367653	-	3
chrVIII	367872	-	1
chrVIII	367931	-	1
chrVIII	367932	-	6
chrVIII	369098	-	18
chrVIII	369110	-	2
chrVIII	369386	-	1
chrVIII	370232	+	1
chrVIII	370393	+	94
chrVIII	370394	+	4
chrVIII	370395	+	1
chrVIII	370489	+	1
chrVIII	373197	-	1
chrVIII	373383	-	1
chrVIII	373687	-	3
chrVIII	373704	-	1
chrVIII	373827	-	1
chrVIII	373918	-	1
chrVIII	373920	-	17
chrVIII	373946	-	1
chrVIII	374040	-	1
chrVIII	374189	-	4
chrVIII	374339	-	9
chrVIII	375000	-	5
chrVIII	377348	-	1
chrVIII	377349	-	3
chrVIII	381527	+	5
chrVIII	381538	+	118
chrVIII	381539	+	125
chrVIII	381540	+	61
chrVIII	381541	+	1
chrVIII	381542	+	12
chrVIII	381543	+	70
chrVIII	381544	+	2
chrVIII	381545	+	14
chrVIII	381546	+	48
chrVIII	381547	+	99
chrVIII	381548	+	86
chrVIII	381549	+	243
chrVIII	381550	+	147
chrVIII	381551	+	30
chrVIII	381552	+	43
chrVIII	381553	+	61
chrVIII	381554	+	2
chrVIII	381556	+	9
chrVIII	381558	+	13
chrVIII	381560	+	32
chrVIII	381561	+	15
chrVIII	381562	+	44
chrVIII	381563	+	1
chrVIII	381568	+	7
chrVIII	381571	+	78
chrVIII	381572	+	72
chrVIII	381573	+	20
chrVIII	381574	+	124
chrVIII	381575	+	12
chrVIII	381576	+	126
chrVIII	381577	+	26
chrVIII	381578	+	1
chrVIII	381581	+	28
chrVIII	381583	+	151
chrVIII	381584	+	323
chrVIII	381585	+	279
chrVIII	381586	+	197
chrVIII	381587	+	73
chrVIII	381588	+	424
chrVIII	381589	+	28
chrVIII	381590	+	2
chrVIII	381591	+	70
chrVIII	381592	+	39
chrVIII	381593	+	1
chrVIII	381594	+	1
chrVIII	381595	+	52
chrVIII	381600	+	31
chrVIII	381601	+	2
chrVIII	381602	+	69
chrVIII	381603	+	9
chrVIII	381604	+	3
chrVIII	381606	+	3
chrVIII	381607	+	1
chrVIII	381608	+	45
chrVIII	381609	+	21
chrVIII	381610	+	7
chrVIII	381612	+	13
chrVIII	381613	+	11
chrVIII	381614	+	13
chrVIII	381615	+	24
chrVIII	381617	+	1
chrVIII	381618	+	291
chrVIII	381619	+	22
chrVIII	381620	+	16
chrVIII	381621	+	30
chrVIII	381622	+	56
chrVIII	381624	+	20
chrVIII	381626	+	72
chrVIII	381627	+	1
chrVIII	381628	+	361
chrVIII	381629	+	197
chrVIII	381630	+	501
chrVIII	381631	+	145
chrVIII	381632	+	28
chrVIII	381633	+	2
chrVIII	381634	+	111
chrVIII	381635	+	1
chrVIII	381636	+	142
chrVIII	381637	+	5
chrVIII	381638	+	4
chrVIII	381641	+	1
chrVIII	381642	+	123
chrVIII	381643	+	4
chrVIII	381650	+	28
chrVIII	381651	+	32
chrVIII	381653	+	254
chrVIII	381654	+	112
chrVIII	381655	+	140
chrVIII	381656	+	192
chrVIII	381657	+	340
chrVIII	381658	+	155
chrVIII	381659	+	8
chrVIII	381660	+	186
chrVIII	381661	+	1
chrVIII	381662	+	28
chrVIII	381664	+	15
chrVIII	381666	+	61
chrVIII	381667	+	1
chrVIII	381668	+	12
chrVIII	381670	+	130
chrVIII	381671	+	2
chrVIII	381672	+	12
chrVIII	381677	+	9
chrVIII	381680	+	1
chrVIII	381681	+	20
chrVIII	381682	+	15
chrVIII	381684	+	1
chrVIII	381685	+	16
chrVIII	381686	+	28
chrVIII	381687	+	146
chrVIII	381688	+	167
chrVIII	381689	+	15
chrVIII	381690	+	48
chrVIII	381691	+	11
chrVIII	381692	+	9
chrVIII	381750	+	2
chrVIII	381875	+	1
chrVIII	381908	-	1
chrVIII	381920	-	1
chrVIII	381941	+	1
chrVIII	381953	-	1
chrVIII	381955	-	54
chrVIII	381958	-	6
chrVIII	381960	-	1
chrVIII	382020	-	5
chrVIII	382049	-	1
chrVIII	382050	-	1
chrVIII	382051	-	37
chrVIII	382075	-	4
chrVIII	382076	-	26
chrVIII	382079	-	1
chrVIII	382080	-	1
chrVIII	382081	-	121
chrVIII	382082	-	1
chrVIII	382093	-	1
chrVIII	382094	-	1
chrVIII	382096	-	91
chrVIII	382098	-	2
chrVIII	382102	-	1
chrVIII	382103	-	15
chrVIII	382107	-	3
chrVIII	382108	-	1
chrVIII	382109	-	50
chrVIII	382142	-	57
chrVIII	382146	-	7
chrVIII	382156	-	30
chrVIII	382160	-	2
chrVIII	382170	-	3
chrVIII	382177	-	4
chrVIII	382270	-	2
chrVIII	382464	-	4
chrVIII	382647	-	15
chrVIII	382777	-	2
chrVIII	382778	-	17
chrVIII	383420	+	2
chrVIII	383422	+	1
chrVIII	383446	+	11
chrVIII	383447	+	1
chrVIII	383543	+	20
chrVIII	383544	+	2
chrVIII	384627	-	14
chrVIII	385250	+	2
chrVIII	385303	+	1
chrVIII	385305	+	1
chrVIII	385349	+	1
chrVIII	385352	+	9
chrVIII	385401	+	4
chrVIII	385402	+	1
chrVIII	385411	+	1
chrVIII	385440	+	3
chrVIII	385453	+	53
chrVIII	385454	+	5
chrVIII	385550	+	3
chrVIII	385615	+	1
chrVIII	385619	+	33
chrVIII	385621	+	1
chrVIII	385684	+	6
chrVIII	385713	+	2
chrVIII	385774	+	31
chrVIII	385799	+	26
chrVIII	385824	+	34
chrVIII	385874	+	26
chrVIII	386052	+	8
chrVIII	386099	+	1
chrVIII	386115	+	1
chrVIII	386122	+	1
chrVIII	386148	+	7
chrVIII	386182	+	9
chrVIII	386193	+	9
chrVIII	386424	+	1
chrVIII	386595	+	7
chrVIII	386647	+	2
chrVIII	386655	+	6
chrVIII	386658	+	1
chrVIII	386673	+	8
chrVIII	387488	+	1
chrVIII	387542	+	2
chrVIII	387544	+	56
chrVIII	387545	+	1
chrVIII	387546	+	1
chrVIII	388870	-	1
chrVIII	388872	-	29
chrVIII	388886	-	4
chrVIII	388906	-	2
chrVIII	388927	-	10
chrVIII	388936	-	1
chrVIII	388937	-	3
chrVIII	388944	-	1
chrVIII	388945	-	4
chrVIII	388947	-	2
chrVIII	388948	-	7
chrVIII	388949	-	5
chrVIII	388955	-	2
chrVIII	388956	-	2
chrVIII	388963	-	2
chrVIII	388964	-	4
chrVIII	388965	-	3
chrVIII	388966	-	4
chrVIII	388972	-	3
chrVIII	388973	-	4
chrVIII	388974	-	12
chrVIII	388977	-	34
chrVIII	388979	-	1
chrVIII	388986	-	1
chrVIII	388987	-	29
chrVIII	388991	-	1
chrVIII	388993	-	1
chrVIII	388994	-	2
chrVIII	388996	-	3
chrVIII	388997	-	39
chrVIII	388998	-	68
chrVIII	389003	-	1
chrVIII	389004	-	3
chrVIII	389007	-	42
chrVIII	389008	-	3
chrVIII	390638	+	1
chrVIII	390678	+	1
chrVIII	391281	+	9
chrVIII	391283	+	1
chrVIII	391398	+	13
chrVIII	393211	-	1
chrVIII	397470	+	3
chrVIII	400697	-	4
chrVIII	40114	+	1
chrVIII	40116	+	5
chrVIII	401762	+	5
chrVIII	401763	+	1
chrVIII	404074	+	31
chrVIII	404112	+	3
chrVIII	407388	+	1
chrVIII	408769	+	7
chrVIII	40877	+	16
chrVIII	408952	+	8
chrVIII	40942	+	1
chrVIII	410326	+	48
chrVIII	410327	+	1
chrVIII	410328	+	2
chrVIII	410429	+	1
chrVIII	411088	+	7
chrVIII	411191	+	13
chrVIII	411195	+	1
chrVIII	411224	+	18
chrVIII	411225	+	59
chrVIII	411226	+	2
chrVIII	411227	+	5
chrVIII	411228	+	134
chrVIII	411229	+	31
chrVIII	411230	+	63
chrVIII	411231	+	33
chrVIII	411232	+	2
chrVIII	411233	+	79
chrVIII	411234	+	4
chrVIII	411235	+	8
chrVIII	411236	+	2
chrVIII	411237	+	2
chrVIII	411238	+	38
chrVIII	411239	+	55
chrVIII	411240	+	74
chrVIII	411241	+	37
chrVIII	411242	+	6
chrVIII	411244	+	14
chrVIII	411245	+	23
chrVIII	411246	+	1
chrVIII	411247	+	54
chrVIII	411248	+	41
chrVIII	411249	+	59
chrVIII	411250	+	10
chrVIII	411251	+	21
chrVIII	411252	+	4
chrVIII	411253	+	1
chrVIII	411254	+	3
chrVIII	411255	+	76
chrVIII	411256	+	36
chrVIII	411257	+	38
chrVIII	411262	+	22
chrVIII	411263	+	22
chrVIII	411264	+	37
chrVIII	411265	+	113
chrVIII	411266	+	2
chrVIII	411267	+	3
chrVIII	411268	+	7
chrVIII	411270	+	1
chrVIII	411271	+	7
chrVIII	411273	+	7
chrVIII	411274	+	7
chrVIII	411275	+	1
chrVIII	411277	+	2
chrVIII	411279	+	32
chrVIII	411282	+	2
chrVIII	411283	+	15
chrVIII	411284	+	64
chrVIII	411285	+	13
chrVIII	411286	+	21
chrVIII	411287	+	7
chrVIII	411289	+	27
chrVIII	411290	+	2
chrVIII	411291	+	2
chrVIII	411292	+	4
chrVIII	411293	+	1
chrVIII	411295	+	1
chrVIII	41198	+	1
chrVIII	414307	-	1
chrVIII	414309	-	9
chrVIII	414315	-	2
chrVIII	414614	-	4
chrVIII	415002	-	2
chrVIII	415863	-	3
chrVIII	416011	-	1
chrVIII	416215	+	1
chrVIII	417152	-	4
chrVIII	417153	-	164
chrVIII	420511	-	8
chrVIII	421959	-	1
chrVIII	422898	+	1
chrVIII	422920	+	1
chrVIII	422982	+	1
chrVIII	422994	+	2
chrVIII	423233	+	26
chrVIII	423234	+	1
chrVIII	423308	+	6
chrVIII	423310	+	1
chrVIII	423538	+	2
chrVIII	423548	+	5
chrVIII	423860	+	13
chrVIII	423871	+	2
chrVIII	423938	+	14
chrVIII	423940	+	1
chrVIII	423990	+	1
chrVIII	424130	+	1
chrVIII	424151	+	1
chrVIII	424313	+	3
chrVIII	424314	+	2
chrVIII	424357	+	11
chrVIII	429448	+	9
chrVIII	430496	-	7
chrVIII	431312	-	1
chrVIII	431387	-	3
chrVIII	433937	-	5
chrVIII	433966	-	7
chrVIII	435022	-	1
chrVIII	435155	-	4
chrVIII	435410	-	1
chrVIII	435578	-	1
chrVIII	435579	-	8
chrVIII	435842	-	1
chrVIII	435906	-	1
chrVIII	435923	-	2
chrVIII	436146	-	2
chrVIII	436844	-	1
chrVIII	436845	-	1
chrVIII	436846	-	22
chrVIII	436891	-	2
chrVIII	43704	+	1
chrVIII	441947	+	3
chrVIII	442555	+	83
chrVIII	442565	+	1
chrVIII	443773	+	49
chrVIII	443793	+	5
chrVIII	443803	+	6
chrVIII	444031	+	1
chrVIII	444173	+	3
chrVIII	445212	+	15
chrVIII	450214	-	20
chrVIII	450255	-	1
chrVIII	450256	-	3
chrVIII	450376	-	7
chrVIII	451274	+	9
chrVIII	451296	+	4
chrVIII	451297	+	1
chrVIII	451302	+	14
chrVIII	451303	+	1
chrVIII	451304	+	1
chrVIII	451305	+	2
chrVIII	451318	+	46
chrVIII	451319	+	1
chrVIII	451337	+	1
chrVIII	451343	+	1
chrVIII	451349	+	3
chrVIII	451351	+	11
chrVIII	451355	+	4
chrVIII	451359	+	13
chrVIII	451373	+	10
chrVIII	451374	+	1
chrVIII	451379	+	1
chrVIII	451382	+	5
chrVIII	451390	+	4
chrVIII	451393	+	10
chrVIII	451395	+	9
chrVIII	451406	+	2
chrVIII	451415	+	4
chrVIII	451416	+	15
chrVIII	451417	+	9
chrVIII	451419	+	1
chrVIII	451420	+	1
chrVIII	451424	+	18
chrVIII	451428	+	1
chrVIII	451429	+	16
chrVIII	451430	+	3
chrVIII	451434	+	19
chrVIII	451445	+	4
chrVIII	451456	+	1
chrVIII	451460	+	5
chrVIII	451463	+	25
chrVIII	451464	+	8
chrVIII	451465	+	4
chrVIII	451466	+	1
chrVIII	451467	+	9
chrVIII	451482	+	1
chrVIII	451483	+	20
chrVIII	451491	+	3
chrVIII	451493	+	1
chrVIII	451502	+	4
chrVIII	451503	+	53
chrVIII	451504	+	1
chrVIII	451507	+	2
chrVIII	451510	+	82
chrVIII	451511	+	5
chrVIII	451512	+	1
chrVIII	451519	+	35
chrVIII	451528	+	4
chrVIII	451533	+	1
chrVIII	451534	+	14
chrVIII	451545	+	3
chrVIII	451553	+	45
chrVIII	451554	+	11
chrVIII	451555	+	4
chrVIII	451560	+	6
chrVIII	451569	+	1
chrVIII	451570	+	9
chrVIII	451571	+	1
chrVIII	451574	+	22
chrVIII	451575	+	1
chrVIII	451576	+	1
chrVIII	451581	+	3
chrVIII	451585	+	3
chrVIII	451603	+	3
chrVIII	451604	+	9
chrVIII	451606	+	3
chrVIII	451607	+	2
chrVIII	451610	+	5
chrVIII	451618	+	16
chrVIII	451622	+	21
chrVIII	451625	+	2
chrVIII	451628	+	121
chrVIII	451630	+	13
chrVIII	451631	+	13
chrVIII	451632	+	1
chrVIII	451635	+	57
chrVIII	451637	+	1
chrVIII	451638	+	43
chrVIII	451649	+	1
chrVIII	451651	+	1
chrVIII	451657	+	3
chrVIII	451659	+	60
chrVIII	451660	+	1
chrVIII	451661	+	2
chrVIII	451667	+	7
chrVIII	451670	+	1
chrVIII	451679	+	2
chrVIII	451690	+	1
chrVIII	451691	+	20
chrVIII	451692	+	1
chrVIII	451704	+	2
chrVIII	451705	+	263
chrVIII	451707	+	2
chrVIII	451711	+	4
chrVIII	451713	+	2
chrVIII	451719	+	4
chrVIII	451722	+	1
chrVIII	451724	+	6
chrVIII	451737	+	1
chrVIII	451754	+	3
chrVIII	451757	+	71
chrVIII	451759	+	1
chrVIII	451762	+	22
chrVIII	451763	+	9
chrVIII	451764	+	51
chrVIII	451772	+	20
chrVIII	451773	+	2
chrVIII	451778	+	2
chrVIII	451779	+	14
chrVIII	451780	+	1
chrVIII	451786	+	8
chrVIII	451787	+	2
chrVIII	451788	+	4
chrVIII	451797	+	1
chrVIII	451798	+	1
chrVIII	451803	+	9
chrVIII	451808	+	2
chrVIII	451824	+	2
chrVIII	451825	+	8
chrVIII	451826	+	10
chrVIII	451829	+	1
chrVIII	451832	+	1
chrVIII	451835	+	2
chrVIII	451844	+	3
chrVIII	451849	+	15
chrVIII	451882	+	1
chrVIII	451896	+	8
chrVIII	451897	+	1
chrVIII	451905	+	1
chrVIII	451913	+	175
chrVIII	451914	+	18
chrVIII	451930	+	165
chrVIII	451931	+	3
chrVIII	451932	+	3
chrVIII	451934	+	4
chrVIII	451940	+	2
chrVIII	451948	+	1
chrVIII	451958	+	1
chrVIII	451972	+	1
chrVIII	451973	+	9
chrVIII	451976	+	68
chrVIII	451977	+	1
chrVIII	451978	+	2
chrVIII	451982	+	3
chrVIII	451983	+	25
chrVIII	451995	+	86
chrVIII	452000	+	81
chrVIII	452001	+	2
chrVIII	452007	+	1
chrVIII	452009	+	4
chrVIII	452011	+	1
chrVIII	452017	+	4
chrVIII	452018	+	47
chrVIII	452020	+	1
chrVIII	452025	+	1
chrVIII	452039	+	9
chrVIII	452047	+	3
chrVIII	452060	+	2
chrVIII	452066	+	1
chrVIII	452071	+	7
chrVIII	452072	+	5
chrVIII	452073	+	1
chrVIII	452078	+	2
chrVIII	452087	+	37
chrVIII	452089	+	1
chrVIII	452103	+	2
chrVIII	452105	+	22
chrVIII	452106	+	2
chrVIII	452114	+	10
chrVIII	452115	+	1
chrVIII	452128	+	7
chrVIII	452130	+	10
chrVIII	452135	+	165
chrVIII	452136	+	6
chrVIII	452138	+	66
chrVIII	452149	+	13
chrVIII	452152	+	18
chrVIII	452160	+	3
chrVIII	452161	+	11
chrVIII	452170	+	1
chrVIII	452173	+	23
chrVIII	452181	+	30
chrVIII	452184	+	1
chrVIII	452188	+	1
chrVIII	452201	+	3
chrVIII	452203	+	9
chrVIII	452204	+	1
chrVIII	452208	+	36
chrVIII	452215	+	1
chrVIII	452218	+	2
chrVIII	452220	+	49
chrVIII	452221	+	3
chrVIII	452222	+	17
chrVIII	452223	+	4
chrVIII	452225	+	1
chrVIII	452227	+	4
