chr	site	strand	count
chrVII	878764	-	21
chrVII	878765	-	76
chrVII	878766	-	28
chrVII	878767	-	21
chrVII	878768	-	2
chrVII	878769	-	6
chrVII	878770	-	11
chrVII	878771	-	15
chrVII	878772	-	8
chrVII	878773	-	21
chrVII	878774	-	5
chrVII	878775	-	28
chrVII	878776	-	27
chrVII	878777	-	1
chrVII	878778	-	29
chrVII	878779	-	16
chrVII	87878	+	1
chrVII	878780	-	8
chrVII	878781	-	6
chrVII	878782	-	3
chrVII	878783	-	3
chrVII	878784	-	6
chrVII	878785	-	4
chrVII	878787	-	5
chrVII	878788	-	1
chrVII	878789	-	2
chrVII	878790	-	33
chrVII	878791	-	9
chrVII	878792	-	8
chrVII	878795	-	2
chrVII	878798	-	1
chrVII	878799	-	2
chrVII	878801	-	2
chrVII	878802	-	2
chrVII	878803	-	5
chrVII	878805	-	2
chrVII	878806	-	2
chrVII	878807	-	7
chrVII	878814	-	1
chrVII	878816	-	3
chrVII	878817	-	1
chrVII	878821	-	2
chrVII	878823	-	2
chrVII	878826	-	1
chrVII	879310	-	1
chrVII	879391	-	1
chrVII	87955	+	1
chrVII	880153	-	1
chrVII	880290	+	2
chrVII	880323	+	2
chrVII	880330	+	1
chrVII	880351	+	1
chrVII	880389	+	1
chrVII	880472	+	7
chrVII	880645	+	1
chrVII	880647	+	1
chrVII	880674	+	2
chrVII	88070	+	1
chrVII	88072	+	1
chrVII	880825	+	2
chrVII	880863	+	5
chrVII	880865	+	1
chrVII	880872	+	5
chrVII	88108	+	4
chrVII	88117	+	2
chrVII	88140	+	1
chrVII	881503	+	2
chrVII	88151	+	1
chrVII	881646	+	2
chrVII	88176	+	1
chrVII	88191	+	1
chrVII	88193	+	2
chrVII	882210	+	4
chrVII	882347	-	1
chrVII	882528	-	1
chrVII	882539	-	2
chrVII	882591	-	1
chrVII	882629	-	1
chrVII	882653	-	2
chrVII	882656	-	6
chrVII	882658	-	1
chrVII	882709	-	2
chrVII	882723	-	1
chrVII	882724	-	2
chrVII	882726	-	1
chrVII	882727	-	3
chrVII	882729	-	1
chrVII	882730	-	4
chrVII	882731	-	9
chrVII	882732	-	12
chrVII	882733	-	14
chrVII	882734	-	23
chrVII	882735	-	10
chrVII	882736	-	12
chrVII	882737	-	16
chrVII	882738	-	8
chrVII	882739	-	10
chrVII	882740	-	11
chrVII	882741	-	12
chrVII	882742	-	18
chrVII	882743	-	21
chrVII	882744	-	41
chrVII	882745	-	15
chrVII	882746	-	33
chrVII	882747	-	14
chrVII	882748	-	11
chrVII	882749	-	8
chrVII	882750	-	24
chrVII	882751	-	22
chrVII	882752	-	16
chrVII	882754	-	4
chrVII	882755	-	13
chrVII	882756	-	5
chrVII	882757	-	3
chrVII	882758	-	5
chrVII	882760	-	3
chrVII	882761	-	6
chrVII	882762	-	7
chrVII	882763	-	11
chrVII	882764	-	11
chrVII	882765	-	9
chrVII	882766	-	2
chrVII	882767	-	4
chrVII	882768	-	5
chrVII	882769	-	11
chrVII	882770	-	23
chrVII	882771	-	22
chrVII	882772	-	37
chrVII	882773	-	16
chrVII	882774	-	21
chrVII	882775	-	2
chrVII	882776	-	14
chrVII	882777	-	14
chrVII	882778	-	2
chrVII	882779	-	3
chrVII	882784	-	2
chrVII	882786	-	2
chrVII	882787	-	2
chrVII	882788	-	2
chrVII	882789	-	4
chrVII	882790	-	1
chrVII	882791	-	9
chrVII	882793	-	1
chrVII	882794	-	1
chrVII	882798	-	1
chrVII	882799	-	2
chrVII	882800	-	5
chrVII	882801	-	1
chrVII	882802	-	3
chrVII	882804	-	8
chrVII	882805	-	5
chrVII	882806	-	1
chrVII	882807	-	3
chrVII	882808	-	1
chrVII	882809	-	2
chrVII	882813	-	1
chrVII	882815	-	7
chrVII	882816	-	3
chrVII	882817	-	1
chrVII	882821	-	1
chrVII	882822	-	4
chrVII	882823	-	2
chrVII	882824	-	2
chrVII	882827	-	1
chrVII	882828	-	2
chrVII	882829	-	4
chrVII	882830	-	1
chrVII	882831	-	2
chrVII	882832	-	1
chrVII	882833	-	1
chrVII	882834	-	1
chrVII	882835	-	3
chrVII	882836	-	1
chrVII	882837	-	17
chrVII	882838	-	14
chrVII	882839	-	3
chrVII	882840	-	6
chrVII	882841	-	1
chrVII	882843	-	1
chrVII	882844	-	11
chrVII	882845	-	8
chrVII	882847	-	5
chrVII	882849	-	5
chrVII	882850	-	7
chrVII	882851	-	1
chrVII	882852	-	1
chrVII	882853	-	4
chrVII	882854	-	3
chrVII	882855	-	12
chrVII	882856	-	1
chrVII	882857	-	6
chrVII	882858	-	1
chrVII	882859	-	2
chrVII	882860	-	1
chrVII	882862	-	12
chrVII	882863	-	3
chrVII	882865	-	4
chrVII	882867	-	27
chrVII	882868	-	1
chrVII	882869	-	1
chrVII	882871	-	13
chrVII	882881	-	2
chrVII	882882	-	1
chrVII	882884	-	6
chrVII	882885	-	2
chrVII	882886	-	11
chrVII	882888	-	3
chrVII	882889	-	2
chrVII	882890	-	3
chrVII	882895	-	10
chrVII	882896	-	5
chrVII	882897	-	1
chrVII	882898	-	28
chrVII	882899	-	4
chrVII	882901	-	2
chrVII	882903	-	8
chrVII	882904	-	4
chrVII	882906	-	7
chrVII	882907	-	1
chrVII	882908	-	11
chrVII	882909	-	3
chrVII	882910	-	1
chrVII	882911	-	11
chrVII	882912	-	18
chrVII	882913	-	1
chrVII	882914	-	6
chrVII	882915	-	7
chrVII	882917	-	3
chrVII	882919	-	5
chrVII	882920	-	1
chrVII	882924	-	9
chrVII	882925	-	5
chrVII	882926	-	47
chrVII	882927	-	4
chrVII	882928	-	4
chrVII	882929	-	1
chrVII	882930	-	10
chrVII	882931	-	12
chrVII	882932	-	1
chrVII	882933	-	1
chrVII	882934	-	45
chrVII	882935	-	21
chrVII	882936	-	4
chrVII	882937	-	2
chrVII	882938	-	15
chrVII	882939	-	7
chrVII	882942	-	2
chrVII	882944	-	3
chrVII	882946	-	6
chrVII	882947	-	2
chrVII	882948	-	7
chrVII	882949	-	16
chrVII	882950	-	3
chrVII	882951	-	1
chrVII	882952	-	14
chrVII	882957	-	16
chrVII	882958	-	2
chrVII	882959	-	25
chrVII	882960	-	4
chrVII	882961	-	12
chrVII	882962	-	15
chrVII	882963	-	2
chrVII	882964	-	2
chrVII	882965	-	14
chrVII	882966	-	10
chrVII	882968	-	35
chrVII	882969	-	3
chrVII	882970	-	2
chrVII	882973	-	3
chrVII	882974	-	16
chrVII	882975	-	23
chrVII	882976	-	50
chrVII	882981	-	8
chrVII	882982	-	3
chrVII	882983	-	1
chrVII	882986	-	5
chrVII	882989	-	12
chrVII	882991	-	1
chrVII	882992	-	1
chrVII	882993	-	34
chrVII	882994	-	7
chrVII	882995	-	1
chrVII	882997	-	48
chrVII	882998	-	30
chrVII	882999	-	29
chrVII	883000	-	16
chrVII	883001	-	7
chrVII	883002	-	1
chrVII	883004	-	2
chrVII	883005	-	9
chrVII	883006	-	3
chrVII	883008	-	1
chrVII	883009	-	5
chrVII	883010	-	12
chrVII	883011	-	4
chrVII	883012	-	14
chrVII	883013	-	4
chrVII	883014	-	20
chrVII	883017	-	4
chrVII	883018	-	1
chrVII	883019	-	2
chrVII	883020	-	3
chrVII	883023	-	2
chrVII	883024	-	8
chrVII	883025	-	4
chrVII	883029	-	1
chrVII	883030	-	4
chrVII	883031	-	15
chrVII	883032	-	27
chrVII	883033	-	12
chrVII	883034	-	2
chrVII	883035	-	1
chrVII	883036	-	11
chrVII	883039	-	19
chrVII	883040	-	3
chrVII	883043	-	17
chrVII	883045	-	7
chrVII	883046	-	11
chrVII	883048	-	11
chrVII	883049	-	1
chrVII	883050	-	4
chrVII	883051	-	5
chrVII	883052	-	6
chrVII	883053	-	10
chrVII	883054	-	2
chrVII	883055	-	7
chrVII	883057	-	1
chrVII	883059	-	3
chrVII	883061	-	8
chrVII	883066	-	1
chrVII	883068	-	5
chrVII	883069	-	2
chrVII	883070	-	2
chrVII	883071	-	6
chrVII	883073	-	14
chrVII	883074	-	8
chrVII	883077	-	1
chrVII	883078	-	25
chrVII	883080	-	18
chrVII	883083	-	6
chrVII	883085	-	2
chrVII	883088	-	3
chrVII	883089	-	1
chrVII	883091	-	1
chrVII	883092	-	2
chrVII	883093	-	16
chrVII	883098	-	1
chrVII	883099	-	5
chrVII	883100	-	2
chrVII	883101	-	6
chrVII	883102	-	27
chrVII	883104	-	1
chrVII	883105	-	35
chrVII	883106	-	23
chrVII	883107	-	1
chrVII	883108	-	11
chrVII	883109	-	9
chrVII	883110	-	7
chrVII	883111	-	2
chrVII	883112	-	2
chrVII	883113	-	1
chrVII	883114	-	11
chrVII	883115	-	1
chrVII	883116	-	11
chrVII	883117	-	2
chrVII	883118	-	22
chrVII	883119	-	34
chrVII	883120	-	52
chrVII	883121	-	42
chrVII	883122	-	3
chrVII	883125	-	5
chrVII	883126	-	17
chrVII	883127	-	5
chrVII	883128	-	11
chrVII	883133	-	15
chrVII	883134	-	4
chrVII	883135	-	11
chrVII	883136	-	18
chrVII	883137	-	1
chrVII	883138	-	22
chrVII	883140	-	4
chrVII	883143	-	7
chrVII	883144	-	12
chrVII	883145	-	14
chrVII	883146	-	15
chrVII	883147	-	10
chrVII	883148	-	12
chrVII	883149	-	8
chrVII	883153	-	2
chrVII	883154	-	1
chrVII	883157	-	2
chrVII	883159	-	2
chrVII	883160	-	1
chrVII	883164	-	1
chrVII	883165	-	1
chrVII	883168	-	1
chrVII	883171	-	1
chrVII	883174	-	1
chrVII	883176	-	5
chrVII	883177	-	1
chrVII	883182	-	2
chrVII	883189	-	1
chrVII	883191	-	4
chrVII	883192	-	7
chrVII	883193	-	9
chrVII	883194	-	4
chrVII	883195	-	8
chrVII	883196	-	15
chrVII	883198	-	6
chrVII	883199	-	5
chrVII	883200	-	2
chrVII	883201	-	16
chrVII	883202	-	9
chrVII	883203	-	20
chrVII	883205	-	1
chrVII	883206	-	15
chrVII	883207	-	1
chrVII	883209	-	6
chrVII	883211	-	22
chrVII	883212	-	11
chrVII	883217	-	2
chrVII	883218	-	4
chrVII	883220	-	3
chrVII	883221	-	36
chrVII	883222	-	11
chrVII	883224	-	4
chrVII	883225	-	6
chrVII	883226	-	3
chrVII	883229	-	10
chrVII	883231	-	8
chrVII	883232	-	5
chrVII	883233	-	7
chrVII	883235	-	1
chrVII	883236	-	1
chrVII	883237	-	11
chrVII	883238	-	3
chrVII	883239	-	1
chrVII	883240	-	20
chrVII	883241	-	3
chrVII	883242	-	1
chrVII	883245	-	5
chrVII	883246	-	1
chrVII	883248	-	3
chrVII	883249	-	1
chrVII	883250	-	37
chrVII	883251	-	29
chrVII	883252	-	16
chrVII	883253	-	23
chrVII	883255	-	23
chrVII	883257	-	3
chrVII	883258	-	21
chrVII	883259	-	1
chrVII	883261	-	1
chrVII	883262	-	3
chrVII	883264	-	4
chrVII	883265	-	14
chrVII	883266	-	8
chrVII	883267	-	1
chrVII	883268	-	8
chrVII	883271	-	3
chrVII	883272	-	9
chrVII	883273	-	1
chrVII	883274	-	2
chrVII	883276	-	1
chrVII	883277	-	4
chrVII	883278	-	13
chrVII	883279	-	3
chrVII	883280	-	3
chrVII	883281	-	1
chrVII	883282	-	3
chrVII	883283	-	9
chrVII	883285	-	3
chrVII	883288	-	1
chrVII	883289	-	9
chrVII	883290	-	2
chrVII	883292	-	6
chrVII	883294	-	16
chrVII	883295	-	1
chrVII	883296	-	8
chrVII	883297	-	3
chrVII	883298	-	13
chrVII	883299	-	8
chrVII	883300	-	2
chrVII	883303	-	6
chrVII	883304	-	2
chrVII	883305	-	14
chrVII	883306	-	3
chrVII	883307	-	8
chrVII	883308	-	23
chrVII	883309	-	48
chrVII	883310	-	22
chrVII	883311	-	37
chrVII	883312	-	5
chrVII	883313	-	11
chrVII	883314	-	38
chrVII	883315	-	57
chrVII	883316	-	35
chrVII	883317	-	33
chrVII	883318	-	1
chrVII	883320	-	1
chrVII	883321	-	23
chrVII	883322	-	4
chrVII	883325	-	5
chrVII	883326	-	6
chrVII	883327	-	1
chrVII	883328	-	2
chrVII	883329	-	16
chrVII	883330	-	8
chrVII	883332	-	1
chrVII	883333	-	5
chrVII	883334	-	3
chrVII	883335	-	2
chrVII	883336	-	9
chrVII	883337	-	13
chrVII	883338	-	16
chrVII	883339	-	14
chrVII	883340	-	31
chrVII	883341	-	23
chrVII	883342	-	8
chrVII	883343	-	1
chrVII	883344	-	11
chrVII	883346	-	1
chrVII	883348	-	3
chrVII	883349	-	8
chrVII	883350	-	41
chrVII	883351	-	5
chrVII	883352	-	16
chrVII	883354	-	3
chrVII	883355	-	7
chrVII	883356	-	12
chrVII	883360	-	2
chrVII	883361	-	3
chrVII	883362	-	11
chrVII	883363	-	9
chrVII	883365	-	4
chrVII	883367	-	3
chrVII	883368	-	3
chrVII	883377	-	1
chrVII	883378	-	7
chrVII	883379	-	4
chrVII	883380	-	2
chrVII	883381	-	22
chrVII	883382	-	5
chrVII	883383	-	3
chrVII	883384	-	8
chrVII	883385	-	1
chrVII	883387	-	8
chrVII	883388	-	6
chrVII	883390	-	11
chrVII	883391	-	3
chrVII	883392	-	2
chrVII	883393	-	7
chrVII	883394	-	8
chrVII	883395	-	11
chrVII	883397	-	21
chrVII	883399	-	17
chrVII	883400	-	13
chrVII	883401	-	6
chrVII	883402	-	15
chrVII	883403	-	18
chrVII	883405	-	23
chrVII	883407	-	4
chrVII	883408	-	10
chrVII	883410	-	6
chrVII	883411	-	17
chrVII	883412	-	27
chrVII	883413	-	11
chrVII	883414	-	16
chrVII	883416	-	2
chrVII	883419	-	3
chrVII	883420	-	23
chrVII	883421	-	7
chrVII	883422	-	1
chrVII	883423	-	17
chrVII	883425	-	9
chrVII	883426	-	24
chrVII	883427	-	22
chrVII	883429	-	6
chrVII	883431	-	5
chrVII	883432	-	7
chrVII	883434	-	3
chrVII	883436	-	16
chrVII	883437	-	6
chrVII	883439	-	12
chrVII	883440	-	8
chrVII	883441	-	17
chrVII	883442	-	10
chrVII	883443	-	2
chrVII	883445	-	1
chrVII	883446	-	25
chrVII	883447	-	5
chrVII	883449	-	10
chrVII	883450	-	2
chrVII	883451	-	2
chrVII	883452	-	25
chrVII	883453	-	3
chrVII	883454	-	27
chrVII	883455	-	15
chrVII	883456	-	37
chrVII	883457	-	49
chrVII	883458	-	26
chrVII	883459	-	18
chrVII	883460	-	12
chrVII	883461	-	13
chrVII	883462	-	44
chrVII	883463	-	11
chrVII	883464	-	1
chrVII	883465	-	2
chrVII	883466	-	3
chrVII	883467	-	1
chrVII	883468	-	15
chrVII	883469	-	14
chrVII	883470	-	4
chrVII	883471	-	4
chrVII	883474	-	15
chrVII	883475	-	8
chrVII	883476	-	15
chrVII	883477	-	20
chrVII	883480	-	1
chrVII	883481	-	11
chrVII	883482	-	8
chrVII	883483	-	27
chrVII	883484	-	11
chrVII	883485	-	4
chrVII	883486	-	4
chrVII	883488	-	1
chrVII	883489	-	19
chrVII	883490	-	11
chrVII	883491	-	18
chrVII	883492	-	10
chrVII	883494	-	4
chrVII	883495	-	4
chrVII	883496	-	17
chrVII	883497	-	3
chrVII	883498	-	12
chrVII	883499	-	9
chrVII	883500	-	10
chrVII	883501	-	16
chrVII	883502	-	5
chrVII	883503	-	20
chrVII	883504	-	37
chrVII	883505	-	25
chrVII	883506	-	10
chrVII	883507	-	1
chrVII	883509	-	1
chrVII	883510	-	3
chrVII	883511	-	40
chrVII	883512	-	30
chrVII	883513	-	85
chrVII	883514	-	20
chrVII	883515	-	15
chrVII	883516	-	19
chrVII	883519	-	1
chrVII	883520	-	22
chrVII	883521	-	3
chrVII	883523	-	1
chrVII	883524	-	16
chrVII	883526	-	14
chrVII	883527	-	11
chrVII	883528	-	2
chrVII	883529	-	2
chrVII	883532	-	7
chrVII	883537	-	20
chrVII	883538	-	5
chrVII	883540	-	11
chrVII	883541	-	13
chrVII	883543	-	12
chrVII	883544	-	10
chrVII	883545	-	2
chrVII	883546	-	8
chrVII	883547	-	1
chrVII	883548	-	14
chrVII	883549	-	2
chrVII	883550	-	15
chrVII	883551	-	12
chrVII	883552	-	10
chrVII	883553	-	10
chrVII	883554	-	21
chrVII	883557	-	11
chrVII	883558	-	1
chrVII	883559	-	17
chrVII	883560	-	16
chrVII	883562	-	8
chrVII	883563	-	1
chrVII	883564	-	11
chrVII	883565	-	1
chrVII	883567	-	7
chrVII	883568	-	27
chrVII	883569	-	14
chrVII	883572	-	6
chrVII	883573	-	1
chrVII	883574	-	7
chrVII	883575	-	23
chrVII	883576	-	1
chrVII	883579	-	6
chrVII	883580	-	2
chrVII	883581	-	13
chrVII	883582	-	6
chrVII	883584	-	17
chrVII	883586	-	6
chrVII	883587	-	3
chrVII	883588	-	2
chrVII	883589	-	2
chrVII	883590	-	17
chrVII	883591	-	3
chrVII	883592	-	8
chrVII	883593	-	3
chrVII	883594	-	24
chrVII	883595	-	4
chrVII	883596	-	21
chrVII	883597	-	12
chrVII	883598	-	18
chrVII	883600	-	3
chrVII	883602	-	10
chrVII	883603	-	11
chrVII	883604	-	1
chrVII	883605	-	21
chrVII	883606	-	1
chrVII	883607	-	23
chrVII	883608	-	13
chrVII	883609	-	18
chrVII	883610	-	5
chrVII	883611	-	1
chrVII	883612	-	8
chrVII	883613	-	24
chrVII	883614	-	1
chrVII	883615	-	10
chrVII	883616	-	14
chrVII	883617	-	6
chrVII	883618	-	11
chrVII	883619	-	18
chrVII	883621	-	1
chrVII	883622	-	2
chrVII	883623	-	8
chrVII	883625	-	4
chrVII	883627	-	4
chrVII	883632	-	5
chrVII	883633	-	13
chrVII	883634	-	6
chrVII	883635	-	1
chrVII	883636	-	2
chrVII	883637	-	16
chrVII	883638	-	14
chrVII	883639	-	17
chrVII	883641	-	1
chrVII	883642	-	8
chrVII	883644	-	3
chrVII	883645	-	1
chrVII	883647	-	3
chrVII	883648	-	14
chrVII	883650	-	2
chrVII	883651	-	61
chrVII	883652	-	38
chrVII	883653	-	6
chrVII	883654	-	13
chrVII	883655	-	5
chrVII	883656	-	6
chrVII	883657	-	4
chrVII	883659	-	1
chrVII	883660	-	58
chrVII	883661	-	1
chrVII	883662	-	20
chrVII	883663	-	10
chrVII	883664	-	1
chrVII	883665	-	5
chrVII	883666	-	9
chrVII	883667	-	6
chrVII	883668	-	5
chrVII	883669	-	13
chrVII	883670	-	1
chrVII	883671	-	14
chrVII	883672	-	6
chrVII	883673	-	15
chrVII	883674	-	1
chrVII	883675	-	1
chrVII	883676	-	35
chrVII	883677	-	93
chrVII	883678	-	18
chrVII	883679	-	61
chrVII	883681	-	5
chrVII	883682	-	41
chrVII	883683	-	4
chrVII	883684	-	11
chrVII	883685	-	3
chrVII	883686	-	31
chrVII	883688	-	24
chrVII	883691	-	1
chrVII	883692	-	20
chrVII	883693	-	26
chrVII	883694	-	6
chrVII	883696	-	6
chrVII	883697	-	3
chrVII	883698	-	2
chrVII	883699	-	5
chrVII	883700	-	13
chrVII	883701	-	11
chrVII	883702	-	1
chrVII	883704	-	2
chrVII	883705	-	1
chrVII	883706	-	5
chrVII	883707	-	6
chrVII	883708	-	6
chrVII	883709	-	47
chrVII	883710	-	13
chrVII	883711	-	5
chrVII	883712	-	3
chrVII	883714	-	13
chrVII	883716	-	1
chrVII	883717	-	18
chrVII	883718	-	14
chrVII	883719	-	92
chrVII	883720	-	13
chrVII	883721	-	16
chrVII	883722	-	26
chrVII	883723	-	6
chrVII	883724	-	23
chrVII	883725	-	38
chrVII	883726	-	46
chrVII	883727	-	17
chrVII	883728	-	12
chrVII	883729	-	10
chrVII	883730	-	1
chrVII	883731	-	2
chrVII	883732	-	12
chrVII	883733	-	9
chrVII	883734	-	1
chrVII	883735	-	23
chrVII	883736	-	4
chrVII	883737	-	14
chrVII	883738	-	9
chrVII	883742	-	1
chrVII	883745	-	17
chrVII	883746	-	4
chrVII	883747	-	16
chrVII	883748	-	88
chrVII	883749	-	15
chrVII	883750	-	4
chrVII	883751	-	14
chrVII	883752	-	51
chrVII	883753	-	37
chrVII	883754	-	15
chrVII	883755	-	15
chrVII	883756	-	9
chrVII	883757	-	37
chrVII	883760	-	14
chrVII	883762	-	3
chrVII	883763	-	15
chrVII	883764	-	27
chrVII	883765	-	8
chrVII	883767	-	6
chrVII	883768	-	4
chrVII	883769	-	26
chrVII	883770	-	44
chrVII	883771	-	4
chrVII	883773	-	11
chrVII	883774	-	10
chrVII	883775	-	30
chrVII	883777	-	5
chrVII	883779	-	20
chrVII	883781	-	14
chrVII	883782	-	13
chrVII	883783	-	9
chrVII	883784	-	2
chrVII	883785	-	2
chrVII	883786	-	57
chrVII	883787	-	39
chrVII	883788	-	38
chrVII	883789	-	4
chrVII	883790	-	1
chrVII	883791	-	2
chrVII	883792	-	3
chrVII	883793	-	9
chrVII	883794	-	17
chrVII	883795	-	12
chrVII	883796	-	16
chrVII	883797	-	20
chrVII	883798	-	7
chrVII	883799	-	3
chrVII	883800	-	7
chrVII	883801	-	19
chrVII	883803	-	9
chrVII	883804	-	4
chrVII	883805	-	2
chrVII	883806	-	9
chrVII	883807	-	29
chrVII	883809	-	2
chrVII	883810	-	10
chrVII	883811	-	11
chrVII	883812	-	3
chrVII	883813	-	1
chrVII	883814	-	1
chrVII	883815	-	4
chrVII	883816	-	2
chrVII	883817	-	1
chrVII	883818	-	12
chrVII	883820	-	3
chrVII	883821	-	18
chrVII	883822	-	24
chrVII	883823	-	7
chrVII	883824	-	1
chrVII	883825	-	14
chrVII	883826	-	17
chrVII	883827	-	15
chrVII	883828	-	12
chrVII	883829	-	1
chrVII	883830	-	3
chrVII	883831	-	2
chrVII	883832	-	11
chrVII	883833	-	23
chrVII	883834	-	17
chrVII	883835	-	2
chrVII	883838	-	11
chrVII	883839	-	3
chrVII	883840	-	2
chrVII	883842	-	3
chrVII	883843	-	3
chrVII	883844	-	16
chrVII	883845	-	8
chrVII	883849	-	1
chrVII	883850	-	40
chrVII	883851	-	9
chrVII	883853	-	3
chrVII	883859	-	3
chrVII	883865	-	2
chrVII	883867	-	5
chrVII	884480	-	2
chrVII	884492	-	4
chrVII	884494	-	1
chrVII	884524	-	1
chrVII	884693	-	2
chrVII	88470	+	1
chrVII	88472	+	3
chrVII	88473	+	1
chrVII	884802	-	1
chrVII	884852	-	1
chrVII	885008	-	1
chrVII	885029	-	1
chrVII	885074	-	1
chrVII	885088	-	2
chrVII	88513	+	1
chrVII	88514	+	1
chrVII	885184	-	1
chrVII	885215	-	2
chrVII	885216	-	14
chrVII	885348	-	5
chrVII	885411	-	1
chrVII	885564	-	1
chrVII	885602	-	1
chrVII	885613	-	1
chrVII	885748	-	1
chrVII	885749	-	1
chrVII	885802	-	2
chrVII	885804	-	2
chrVII	885809	-	1
chrVII	88582	+	3
chrVII	885996	-	2
chrVII	886055	-	1
chrVII	886081	-	2
chrVII	88609	+	2
chrVII	886105	-	1
chrVII	886264	-	3
chrVII	886377	-	1
chrVII	88663	+	7
chrVII	88664	+	1
chrVII	88671	+	1
chrVII	886810	-	7
chrVII	886988	-	8
chrVII	887012	-	1
chrVII	887013	-	1
chrVII	887035	-	3
chrVII	887118	-	2
chrVII	88731	+	3
chrVII	887352	-	9
chrVII	88737	+	4
chrVII	887418	-	1
chrVII	887419	-	8
chrVII	887476	-	1
chrVII	887558	-	1
chrVII	887567	-	2
chrVII	887612	-	2
chrVII	887628	-	1
chrVII	887678	-	1
chrVII	887784	-	1
chrVII	88787	+	3
chrVII	888742	-	2
chrVII	889282	+	1
chrVII	88939	+	1
chrVII	88949	+	3
chrVII	889619	+	1
chrVII	88963	+	1
chrVII	889644	+	3
chrVII	88987	+	1
chrVII	88993	+	3
chrVII	891432	-	1
chrVII	891452	-	1
chrVII	891479	-	2
chrVII	89154	+	1
chrVII	891559	-	10
chrVII	89172	+	2
chrVII	89353	+	1
chrVII	89386	+	5
chrVII	89392	+	1
chrVII	89393	+	4
chrVII	89410	+	1
chrVII	89418	+	1
chrVII	89426	+	1
chrVII	89455	+	1
chrVII	89460	+	8
chrVII	89468	+	1
chrVII	89470	+	1
chrVII	89576	+	1
chrVII	89578	+	1
chrVII	89584	+	1
chrVII	89586	+	1
chrVII	89591	+	3
chrVII	89593	+	1
chrVII	89596	+	1
chrVII	895970	+	10
chrVII	89609	+	3
chrVII	896480	+	1
chrVII	896501	+	1
chrVII	896534	+	2
chrVII	896574	+	1
chrVII	896579	+	1
chrVII	896580	+	1
chrVII	896589	+	1
chrVII	896603	+	2
chrVII	900132	-	5
chrVII	901157	-	4
chrVII	901182	-	1
chrVII	902492	+	1
chrVII	904056	-	2
chrVII	904057	-	1
chrVII	905157	-	3
chrVII	905758	+	3
chrVII	905890	+	11
chrVII	905911	+	3
chrVII	905914	+	2
chrVII	905919	+	3
chrVII	905927	+	3
chrVII	905931	+	6
chrVII	905975	+	2
chrVII	905977	+	8
chrVII	905985	+	1
chrVII	905987	+	1
chrVII	905988	+	3
chrVII	906031	+	2
chrVII	906040	+	3
chrVII	906051	+	1
chrVII	906054	+	7
chrVII	906060	+	2
chrVII	906080	+	3
chrVII	906084	+	10
chrVII	906086	+	1
chrVII	906096	+	1
chrVII	906141	+	4
chrVII	906198	+	1
chrVII	906221	+	1
chrVII	906237	+	1
chrVII	906261	+	1
chrVII	906315	+	1
chrVII	906326	+	1
chrVII	906329	+	1
chrVII	906371	+	1
chrVII	906380	+	2
chrVII	906381	+	3
chrVII	906476	+	1
chrVII	906478	+	6
chrVII	906479	+	1
chrVII	906489	+	2
chrVII	906502	+	20
chrVII	906504	+	1
chrVII	906511	+	9
chrVII	906515	+	4
chrVII	906532	+	1
chrVII	906537	+	1
chrVII	906541	+	2
chrVII	906542	+	1
chrVII	906552	+	1
chrVII	906553	+	2
chrVII	906568	+	1
chrVII	906883	+	1
chrVII	906891	+	4
chrVII	906893	+	1
chrVII	906925	+	18
chrVII	906963	+	5
chrVII	906964	+	1
chrVII	906973	+	2
chrVII	907014	+	2
chrVII	907038	+	1
chrVII	907058	+	16
chrVII	907137	+	12
chrVII	907139	+	10
chrVII	907176	+	1
chrVII	907267	+	1
chrVII	907268	+	3
chrVII	907269	+	4
chrVII	907310	+	2
chrVII	907312	+	3
chrVII	907341	+	1
chrVII	907355	+	2
chrVII	907373	+	2
chrVII	907393	+	1
chrVII	907480	+	1
chrVII	907511	+	1
chrVII	907529	+	1
chrVII	907577	+	18
chrVII	907584	+	1
chrVII	907688	+	21
chrVII	907689	+	1
chrVII	907702	+	16
chrVII	907703	+	1
chrVII	907706	+	5
chrVII	907716	+	1
chrVII	907718	+	2
chrVII	907728	+	9
chrVII	907729	+	1
chrVII	907730	+	1
chrVII	907739	+	1
chrVII	907752	+	15
chrVII	907915	+	1
chrVII	907916	+	1
chrVII	907953	+	3
chrVII	907962	+	1
chrVII	908030	+	3
chrVII	908061	+	1
chrVII	908080	+	13
chrVII	908082	+	2
chrVII	908087	+	1
chrVII	908135	+	3
chrVII	908538	+	1
chrVII	908596	+	2
chrVII	908641	+	1
chrVII	908642	+	4
chrVII	908650	+	3
chrVII	909404	+	1
chrVII	911494	+	1
chrVII	911499	-	2
chrVII	911535	-	4
chrVII	911551	-	1
chrVII	911564	-	1
chrVII	911601	-	3
chrVII	911907	+	1
chrVII	911959	+	2
chrVII	911963	+	3
chrVII	911964	+	1
chrVII	912118	+	1
chrVII	912316	+	2
chrVII	912333	+	1
chrVII	912394	+	4
chrVII	912532	+	1
chrVII	912969	-	2
chrVII	912989	-	1
chrVII	912994	-	1
chrVII	913014	-	3
chrVII	913015	-	2
chrVII	913018	-	4
chrVII	913054	-	4
chrVII	913057	-	1
chrVII	913068	-	2
chrVII	913071	-	1
chrVII	913074	-	2
chrVII	913084	-	1
chrVII	913099	-	1
chrVII	913101	-	1
